Axial_Velocity;Axial_Demodulation;Radial_Acceleration;Radial_Velocity;Radial_Demodulation;Axial_Acceleration
0.009440;0.004119;0.001797;0.009440;0.004119;0.001797
0.009232;0.004027;0.001757;0.009232;0.004027;0.001757
0.007162;0.003123;0.001362;0.007162;0.003123;0.001362
0.004992;0.002176;0.000949;0.004992;0.002176;0.000949
0.006873;0.002996;0.001306;0.006873;0.002996;0.001306
0.007325;0.003192;0.001391;0.007325;0.003192;0.001391
0.009292;0.004048;0.001763;0.009292;0.004048;0.001763
0.012503;0.005445;0.002372;0.012503;0.005445;0.002372
0.015233;0.006633;0.002888;0.015233;0.006633;0.002888
0.013955;0.006075;0.002645;0.013955;0.006075;0.002645
0.008060;0.003508;0.001526;0.008060;0.003508;0.001526
0.007559;0.003289;0.001431;0.007559;0.003289;0.001431
0.006364;0.002768;0.001204;0.006364;0.002768;0.001204
0.006918;0.003008;0.001308;0.006918;0.003008;0.001308
0.012480;0.005426;0.002359;0.012480;0.005426;0.002359
0.017504;0.007608;0.003306;0.017504;0.007608;0.003306
0.013796;0.005995;0.002605;0.013796;0.005995;0.002605
0.007466;0.003243;0.001409;0.007466;0.003243;0.001409
0.007259;0.003152;0.001369;0.007259;0.003152;0.001369
0.004783;0.002077;0.000902;0.004783;0.002077;0.000902
0.011014;0.004780;0.002075;0.011014;0.004780;0.002075
0.014854;0.006446;0.002797;0.014854;0.006446;0.002797
0.012901;0.005597;0.002428;0.012901;0.005597;0.002428
0.010526;0.004565;0.001980;0.010526;0.004565;0.001980
0.007736;0.003354;0.001455;0.007736;0.003354;0.001455
0.005381;0.002333;0.001011;0.005381;0.002333;0.001011
0.006161;0.002670;0.001157;0.006161;0.002670;0.001157
0.007844;0.003398;0.001472;0.007844;0.003398;0.001472
0.010985;0.004758;0.002061;0.010985;0.004758;0.002061
0.016639;0.007205;0.003120;0.016639;0.007205;0.003120
0.015155;0.006561;0.002841;0.015155;0.006561;0.002841
0.007018;0.003038;0.001315;0.007018;0.003038;0.001315
0.005879;0.002544;0.001101;0.005879;0.002544;0.001101
0.005823;0.002519;0.001090;0.005823;0.002519;0.001090
0.008428;0.003645;0.001576;0.008428;0.003645;0.001576
0.010282;0.004446;0.001922;0.010282;0.004446;0.001922
0.010273;0.004440;0.001919;0.010273;0.004440;0.001919
0.007462;0.003225;0.001393;0.007462;0.003225;0.001393
0.003359;0.001451;0.000627;0.003359;0.001451;0.000627
0.004343;0.001876;0.000810;0.004343;0.001876;0.000810
0.012073;0.005213;0.002251;0.012073;0.005213;0.002251
0.012331;0.005323;0.002298;0.012331;0.005323;0.002298
0.005321;0.002296;0.000991;0.005321;0.002296;0.000991
0.005427;0.002342;0.001010;0.005427;0.002342;0.001010
0.004382;0.001890;0.000815;0.004382;0.001890;0.000815
0.002254;0.000972;0.000419;0.002254;0.000972;0.000419
0.003021;0.001302;0.000561;0.003021;0.001302;0.000561
0.005058;0.002180;0.000939;0.005058;0.002180;0.000939
0.007542;0.003250;0.001400;0.007542;0.003250;0.001400
0.009641;0.004153;0.001789;0.009641;0.004153;0.001789
0.006880;0.002963;0.001276;0.006880;0.002963;0.001276
0.002951;0.001270;0.000547;0.002951;0.001270;0.000547
0.003145;0.001354;0.000583;0.003145;0.001354;0.000583
0.003795;0.001633;0.000703;0.003795;0.001633;0.000703
0.002955;0.001271;0.000547;0.002955;0.001271;0.000547
0.002298;0.000988;0.000425;0.002298;0.000988;0.000425
0.002016;0.000867;0.000373;0.002016;0.000867;0.000373
0.005371;0.002309;0.000992;0.005371;0.002309;0.000992
0.006692;0.002876;0.001236;0.006692;0.002876;0.001236
0.005824;0.002502;0.001075;0.005824;0.002502;0.001075
0.004767;0.002048;0.000880;0.004767;0.002048;0.000880
0.006892;0.002960;0.001271;0.006892;0.002960;0.001271
0.009474;0.004068;0.001746;0.009474;0.004068;0.001746
0.007517;0.003226;0.001385;0.007517;0.003226;0.001385
0.009746;0.004182;0.001795;0.009746;0.004182;0.001795
0.017240;0.007396;0.003173;0.017240;0.007396;0.003173
0.016311;0.006995;0.003000;0.016311;0.006995;0.003000
0.020469;0.008776;0.003763;0.020469;0.008776;0.003763
0.020146;0.008636;0.003702;0.020146;0.008636;0.003702
0.009048;0.003878;0.001662;0.009048;0.003878;0.001662
0.011407;0.004887;0.002094;0.011407;0.004887;0.002094
0.015326;0.006565;0.002812;0.015326;0.006565;0.002812
0.012250;0.005246;0.002246;0.012250;0.005246;0.002246
0.013432;0.005750;0.002462;0.013432;0.005750;0.002462
0.017047;0.007296;0.003123;0.017047;0.007296;0.003123
0.019380;0.008292;0.003548;0.019380;0.008292;0.003548
0.018852;0.008064;0.003450;0.018852;0.008064;0.003450
0.016232;0.006942;0.002969;0.016232;0.006942;0.002969
0.015300;0.006542;0.002797;0.015300;0.006542;0.002797
0.015134;0.006469;0.002765;0.015134;0.006469;0.002765
0.013406;0.005729;0.002448;0.013406;0.005729;0.002448
0.011329;0.004840;0.002068;0.011329;0.004840;0.002068
0.009886;0.004222;0.001803;0.009886;0.004222;0.001803
0.012274;0.005241;0.002238;0.012274;0.005241;0.002238
0.011770;0.005025;0.002145;0.011770;0.005025;0.002145
0.013738;0.005863;0.002502;0.013738;0.005863;0.002502
0.014087;0.006010;0.002565;0.014087;0.006010;0.002565
0.013233;0.005645;0.002408;0.013233;0.005645;0.002408
0.010693;0.004560;0.001945;0.010693;0.004560;0.001945
0.010056;0.004287;0.001828;0.010056;0.004287;0.001828
0.017280;0.007365;0.003139;0.017280;0.007365;0.003139
0.017326;0.007383;0.003146;0.017326;0.007383;0.003146
0.014739;0.006279;0.002675;0.014739;0.006279;0.002675
0.013629;0.005805;0.002472;0.013629;0.005805;0.002472
0.013432;0.005719;0.002435;0.013432;0.005719;0.002435
0.014460;0.006155;0.002620;0.014460;0.006155;0.002620
0.011057;0.004706;0.002003;0.011057;0.004706;0.002003
0.011123;0.004732;0.002014;0.011123;0.004732;0.002014
0.010898;0.004635;0.001972;0.010898;0.004635;0.001972
0.009586;0.004076;0.001734;0.009586;0.004076;0.001734
0.007919;0.003367;0.001431;0.007919;0.003367;0.001431
0.006240;0.002652;0.001127;0.006240;0.002652;0.001127
0.004063;0.001727;0.000734;0.004063;0.001727;0.000734
0.003958;0.001681;0.000714;0.003958;0.001681;0.000714
0.009081;0.003856;0.001638;0.009081;0.003856;0.001638
0.013687;0.005812;0.002468;0.013687;0.005812;0.002468
0.012514;0.005312;0.002255;0.012514;0.005312;0.002255
0.012882;0.005467;0.002320;0.012882;0.005467;0.002320
0.015541;0.006594;0.002798;0.015541;0.006594;0.002798
0.009575;0.004062;0.001723;0.009575;0.004062;0.001723
0.004995;0.002118;0.000898;0.004995;0.002118;0.000898
0.007931;0.003362;0.001425;0.007931;0.003362;0.001425
0.011778;0.004992;0.002116;0.011778;0.004992;0.002116
0.007963;0.003374;0.001430;0.007963;0.003374;0.001430
0.005878;0.002490;0.001055;0.005878;0.002490;0.001055
0.004082;0.001729;0.000732;0.004082;0.001729;0.000732
0.006237;0.002641;0.001118;0.006237;0.002641;0.001118
0.009444;0.003997;0.001692;0.009444;0.003997;0.001692
0.006353;0.002688;0.001138;0.006353;0.002688;0.001138
0.008282;0.003504;0.001482;0.008282;0.003504;0.001482
0.007833;0.003313;0.001401;0.007833;0.003313;0.001401
0.004806;0.002032;0.000859;0.004806;0.002032;0.000859
0.006501;0.002748;0.001162;0.006501;0.002748;0.001162
0.004770;0.002016;0.000852;0.004770;0.002016;0.000852
0.008534;0.003606;0.001524;0.008534;0.003606;0.001524
0.010785;0.004556;0.001925;0.010785;0.004556;0.001925
0.007681;0.003244;0.001370;0.007681;0.003244;0.001370
0.007141;0.003015;0.001273;0.007141;0.003015;0.001273
0.009906;0.004181;0.001765;0.009906;0.004181;0.001765
0.012358;0.005215;0.002201;0.012358;0.005215;0.002201
0.012246;0.005167;0.002180;0.012246;0.005167;0.002180
0.007764;0.003275;0.001381;0.007764;0.003275;0.001381
0.003252;0.001372;0.000578;0.003252;0.001372;0.000578
0.003036;0.001280;0.000540;0.003036;0.001280;0.000540
0.004813;0.002029;0.000855;0.004813;0.002029;0.000855
0.004812;0.002028;0.000854;0.004812;0.002028;0.000854
0.003004;0.001265;0.000533;0.003004;0.001265;0.000533
0.003658;0.001540;0.000649;0.003658;0.001540;0.000649
0.004701;0.001979;0.000833;0.004701;0.001979;0.000833
0.013013;0.005478;0.002306;0.013013;0.005478;0.002306
0.012407;0.005221;0.002197;0.012407;0.005221;0.002197
0.010094;0.004247;0.001787;0.010094;0.004247;0.001787
0.011576;0.004869;0.002048;0.011576;0.004869;0.002048
0.012174;0.005119;0.002153;0.012174;0.005119;0.002153
0.010139;0.004262;0.001792;0.010139;0.004262;0.001792
0.010664;0.004482;0.001884;0.010664;0.004482;0.001884
0.017022;0.007152;0.003005;0.017022;0.007152;0.003005
0.021343;0.008966;0.003766;0.021343;0.008966;0.003766
0.022437;0.009423;0.003957;0.022437;0.009423;0.003957
0.021216;0.008908;0.003740;0.021216;0.008908;0.003740
0.019768;0.008298;0.003483;0.019768;0.008298;0.003483
0.018918;0.007939;0.003332;0.018918;0.007939;0.003332
0.015507;0.006506;0.002730;0.015507;0.006506;0.002730
0.017312;0.007261;0.003045;0.017312;0.007261;0.003045
0.021685;0.009093;0.003813;0.021685;0.009093;0.003813
0.018868;0.007910;0.003316;0.018868;0.007910;0.003316
0.016083;0.006741;0.002825;0.016083;0.006741;0.002825
0.016828;0.007051;0.002955;0.016828;0.007051;0.002955
0.018693;0.007830;0.003280;0.018693;0.007830;0.003280
0.023533;0.009856;0.004128;0.023533;0.009856;0.004128
0.021631;0.009057;0.003792;0.021631;0.009057;0.003792
0.017588;0.007362;0.003082;0.017588;0.007362;0.003082
0.017541;0.007341;0.003072;0.017541;0.007341;0.003072
0.012478;0.005221;0.002184;0.012478;0.005221;0.002184
0.010360;0.004333;0.001812;0.010360;0.004333;0.001812
0.013592;0.005684;0.002377;0.013592;0.005684;0.002377
0.015792;0.006602;0.002760;0.015792;0.006602;0.002760
0.011173;0.004670;0.001952;0.011173;0.004670;0.001952
0.008129;0.003397;0.001419;0.008129;0.003397;0.001419
0.002544;0.001063;0.000444;0.002544;0.001063;0.000444
0.007489;0.003128;0.001306;0.007489;0.003128;0.001306
0.013102;0.005470;0.002284;0.013102;0.005470;0.002284
0.009564;0.003992;0.001667;0.009564;0.003992;0.001667
0.005210;0.002174;0.000907;0.005210;0.002174;0.000907
0.001767;0.000737;0.000308;0.001767;0.000737;0.000308
0.002350;0.000980;0.000409;0.002350;0.000980;0.000409
0.002602;0.001085;0.000453;0.002602;0.001085;0.000453
0.003542;0.001476;0.000615;0.003542;0.001476;0.000615
0.007268;0.003029;0.001263;0.007268;0.003029;0.001263
0.008908;0.003712;0.001547;0.008908;0.003712;0.001547
0.008910;0.003712;0.001546;0.008910;0.003712;0.001546
0.007354;0.003063;0.001276;0.007354;0.003063;0.001276
0.003901;0.001624;0.000676;0.003901;0.001624;0.000676
0.005763;0.002399;0.000999;0.005763;0.002399;0.000999
0.007598;0.003162;0.001316;0.007598;0.003162;0.001316
0.011791;0.004906;0.002041;0.011791;0.004906;0.002041
0.015673;0.006520;0.002712;0.015673;0.006520;0.002712
0.014734;0.006127;0.002548;0.014734;0.006127;0.002548
0.013864;0.005764;0.002396;0.013864;0.005764;0.002396
0.007326;0.003045;0.001266;0.007326;0.003045;0.001266
0.010020;0.004164;0.001730;0.010020;0.004164;0.001730
0.009414;0.003911;0.001625;0.009414;0.003911;0.001625
0.011328;0.004705;0.001954;0.011328;0.004705;0.001954
0.015625;0.006488;0.002694;0.015625;0.006488;0.002694
0.011216;0.004656;0.001933;0.011216;0.004656;0.001933
0.006898;0.002863;0.001188;0.006898;0.002863;0.001188
0.006435;0.002670;0.001108;0.006435;0.002670;0.001108
0.006905;0.002864;0.001188;0.006905;0.002864;0.001188
0.003433;0.001424;0.000591;0.003433;0.001424;0.000591
0.003215;0.001333;0.000553;0.003215;0.001333;0.000553
0.006829;0.002830;0.001173;0.006829;0.002830;0.001173
0.005466;0.002265;0.000939;0.005466;0.002265;0.000939
0.002772;0.001148;0.000476;0.002772;0.001148;0.000476
0.004610;0.001909;0.000791;0.004610;0.001909;0.000791
0.008086;0.003348;0.001386;0.008086;0.003348;0.001386
0.009236;0.003824;0.001583;0.009236;0.003824;0.001583
0.009633;0.003987;0.001650;0.009633;0.003987;0.001650
0.011558;0.004782;0.001979;0.011558;0.004782;0.001979
0.012956;0.005360;0.002217;0.012956;0.005360;0.002217
0.010675;0.004415;0.001826;0.010675;0.004415;0.001826
0.005562;0.002300;0.000951;0.005562;0.002300;0.000951
0.007388;0.003054;0.001262;0.007388;0.003054;0.001262
0.013741;0.005679;0.002347;0.013741;0.005679;0.002347
0.014112;0.005831;0.002409;0.014112;0.005831;0.002409
0.012665;0.005231;0.002161;0.012665;0.005231;0.002161
0.007122;0.002941;0.001214;0.007122;0.002941;0.001214
0.008263;0.003411;0.001408;0.008263;0.003411;0.001408
0.010094;0.004166;0.001720;0.010094;0.004166;0.001720
0.006760;0.002789;0.001151;0.006760;0.002789;0.001151
0.012033;0.004964;0.002048;0.012033;0.004964;0.002048
0.010357;0.004272;0.001762;0.010357;0.004272;0.001762
0.011323;0.004669;0.001925;0.011323;0.004669;0.001925
0.007244;0.002986;0.001231;0.007244;0.002986;0.001231
0.003383;0.001394;0.000575;0.003383;0.001394;0.000575
0.006624;0.002729;0.001124;0.006624;0.002729;0.001124
0.011805;0.004863;0.002003;0.011805;0.004863;0.002003
0.010997;0.004529;0.001865;0.010997;0.004529;0.001865
0.007350;0.003026;0.001246;0.007350;0.003026;0.001246
0.005476;0.002254;0.000928;0.005476;0.002254;0.000928
0.006463;0.002660;0.001094;0.006463;0.002660;0.001094
0.009702;0.003991;0.001642;0.009702;0.003991;0.001642
0.010859;0.004467;0.001837;0.010859;0.004467;0.001837
0.009099;0.003742;0.001539;0.009099;0.003742;0.001539
0.009231;0.003795;0.001560;0.009231;0.003795;0.001560
0.008872;0.003646;0.001499;0.008872;0.003646;0.001499
0.004995;0.002052;0.000843;0.004995;0.002052;0.000843
0.005393;0.002215;0.000910;0.005393;0.002215;0.000910
0.013211;0.005426;0.002228;0.013211;0.005426;0.002228
0.012837;0.005271;0.002164;0.012837;0.005271;0.002164
0.002608;0.001071;0.000439;0.002608;0.001071;0.000439
0.000608;0.000250;0.000102;0.000608;0.000250;0.000102
0.003140;0.001288;0.000529;0.003140;0.001288;0.000529
0.004477;0.001837;0.000753;0.004477;0.001837;0.000753
0.004747;0.001947;0.000798;0.004747;0.001947;0.000798
0.008326;0.003414;0.001399;0.008326;0.003414;0.001399
0.009306;0.003815;0.001564;0.009306;0.003815;0.001564
0.005001;0.002049;0.000840;0.005001;0.002049;0.000840
0.007006;0.002870;0.001176;0.007006;0.002870;0.001176
0.009928;0.004066;0.001665;0.009928;0.004066;0.001665
0.010636;0.004355;0.001783;0.010636;0.004355;0.001783
0.009450;0.003869;0.001584;0.009450;0.003869;0.001584
0.005703;0.002334;0.000955;0.005703;0.002334;0.000955
0.005999;0.002455;0.001004;0.005999;0.002455;0.001004
0.008675;0.003549;0.001452;0.008675;0.003549;0.001452
0.010089;0.004126;0.001687;0.010089;0.004126;0.001687
0.009179;0.003753;0.001535;0.009179;0.003753;0.001535
0.006025;0.002463;0.001007;0.006025;0.002463;0.001007
0.004827;0.001973;0.000806;0.004827;0.001973;0.000806
0.005650;0.002308;0.000943;0.005650;0.002308;0.000943
0.004510;0.001842;0.000753;0.004510;0.001842;0.000753
0.005502;0.002247;0.000918;0.005502;0.002247;0.000918
0.007335;0.002995;0.001223;0.007335;0.002995;0.001223
0.007921;0.003233;0.001320;0.007921;0.003233;0.001320
0.011719;0.004782;0.001951;0.011719;0.004782;0.001951
0.008375;0.003417;0.001394;0.008375;0.003417;0.001394
0.004760;0.001941;0.000792;0.004760;0.001941;0.000792
0.004600;0.001876;0.000765;0.004600;0.001876;0.000765
0.015694;0.006398;0.002608;0.015694;0.006398;0.002608
0.016130;0.006574;0.002679;0.016130;0.006574;0.002679
0.013372;0.005449;0.002220;0.013372;0.005449;0.002220
0.012290;0.005007;0.002040;0.012290;0.005007;0.002040
0.012573;0.005121;0.002086;0.012573;0.005121;0.002086
0.016668;0.006787;0.002763;0.016668;0.006787;0.002763
0.013658;0.005560;0.002263;0.013658;0.005560;0.002263
0.013557;0.005517;0.002245;0.013557;0.005517;0.002245
0.015941;0.006486;0.002639;0.015941;0.006486;0.002639
0.014579;0.005930;0.002412;0.014579;0.005930;0.002412
0.012246;0.004980;0.002025;0.012246;0.004980;0.002025
0.010259;0.004171;0.001696;0.010259;0.004171;0.001696
0.009884;0.004017;0.001633;0.009884;0.004017;0.001633
0.011402;0.004634;0.001883;0.011402;0.004634;0.001883
0.010311;0.004189;0.001702;0.010311;0.004189;0.001702
0.007556;0.003069;0.001247;0.007556;0.003069;0.001247
0.009660;0.003922;0.001593;0.009660;0.003922;0.001593
0.013114;0.005324;0.002161;0.013114;0.005324;0.002161
0.011963;0.004855;0.001971;0.011963;0.004855;0.001971
0.011626;0.004718;0.001914;0.011626;0.004718;0.001914
0.012126;0.004919;0.001996;0.012126;0.004919;0.001996
0.013041;0.005289;0.002145;0.013041;0.005289;0.002145
0.013936;0.005651;0.002291;0.013936;0.005651;0.002291
0.008685;0.003521;0.001427;0.008685;0.003521;0.001427
0.007803;0.003162;0.001282;0.007803;0.003162;0.001282
0.004792;0.001942;0.000787;0.004792;0.001942;0.000787
0.010897;0.004414;0.001788;0.010897;0.004414;0.001788
0.012015;0.004866;0.001971;0.012015;0.004866;0.001971
0.009624;0.003896;0.001578;0.009624;0.003896;0.001578
0.006757;0.002735;0.001107;0.006757;0.002735;0.001107
0.007884;0.003190;0.001291;0.007884;0.003190;0.001291
0.008764;0.003546;0.001435;0.008764;0.003546;0.001435
0.006465;0.002615;0.001058;0.006465;0.002615;0.001058
0.004426;0.001790;0.000724;0.004426;0.001790;0.000724
0.004860;0.001965;0.000794;0.004860;0.001965;0.000794
0.002967;0.001199;0.000485;0.002967;0.001199;0.000485
0.002465;0.000996;0.000403;0.002465;0.000996;0.000403
0.005846;0.002361;0.000954;0.005846;0.002361;0.000954
0.008486;0.003427;0.001384;0.008486;0.003427;0.001384
0.007943;0.003208;0.001295;0.007943;0.003208;0.001295
0.007550;0.003048;0.001230;0.007550;0.003048;0.001230
0.008412;0.003395;0.001370;0.008412;0.003395;0.001370
0.009180;0.003704;0.001495;0.009180;0.003704;0.001495
0.009975;0.004024;0.001623;0.009975;0.004024;0.001623
0.008339;0.003363;0.001356;0.008339;0.003363;0.001356
0.006943;0.002799;0.001129;0.006943;0.002799;0.001129
0.011229;0.004526;0.001825;0.011229;0.004526;0.001825
0.013645;0.005499;0.002216;0.013645;0.005499;0.002216
0.006014;0.002423;0.000976;0.006014;0.002423;0.000976
0.019421;0.007823;0.003151;0.019421;0.007823;0.003151
0.016252;0.006545;0.002636;0.016252;0.006545;0.002636
0.010246;0.004125;0.001661;0.010246;0.004125;0.001661
0.009954;0.004007;0.001613;0.009954;0.004007;0.001613
0.018016;0.007250;0.002918;0.018016;0.007250;0.002918
0.017743;0.007138;0.002872;0.017743;0.007138;0.002872
0.006827;0.002746;0.001105;0.006827;0.002746;0.001105
0.005715;0.002298;0.000924;0.005715;0.002298;0.000924
0.014630;0.005881;0.002364;0.014630;0.005881;0.002364
0.020496;0.008238;0.003311;0.020496;0.008238;0.003311
0.016713;0.006716;0.002699;0.016713;0.006716;0.002699
0.014634;0.005879;0.002362;0.014634;0.005879;0.002362
0.014103;0.005664;0.002275;0.014103;0.005664;0.002275
0.008282;0.003326;0.001336;0.008282;0.003326;0.001336
0.005826;0.002339;0.000939;0.005826;0.002339;0.000939
0.007741;0.003107;0.001247;0.007741;0.003107;0.001247
0.010231;0.004105;0.001647;0.010231;0.004105;0.001647
0.013403;0.005377;0.002157;0.013403;0.005377;0.002157
0.017280;0.006930;0.002779;0.017280;0.006930;0.002779
0.017444;0.006995;0.002805;0.017444;0.006995;0.002805
0.008943;0.003585;0.001437;0.008943;0.003585;0.001437
0.007551;0.003026;0.001213;0.007551;0.003026;0.001213
0.008514;0.003411;0.001367;0.008514;0.003411;0.001367
0.013909;0.005571;0.002232;0.013909;0.005571;0.002232
0.012865;0.005152;0.002063;0.012865;0.005152;0.002063
0.012066;0.004831;0.001934;0.012066;0.004831;0.001934
0.020217;0.008093;0.003239;0.020217;0.008093;0.003239
0.020108;0.008047;0.003220;0.020108;0.008047;0.003220
0.019126;0.007652;0.003061;0.019126;0.007652;0.003061
0.015606;0.006242;0.002497;0.015606;0.006242;0.002497
0.019282;0.007711;0.003084;0.019282;0.007711;0.003084
0.012799;0.005117;0.002046;0.012799;0.005117;0.002046
0.012604;0.005038;0.002014;0.012604;0.005038;0.002014
0.013448;0.005374;0.002147;0.013448;0.005374;0.002147
0.007800;0.003116;0.001245;0.007800;0.003116;0.001245
0.012297;0.004911;0.001962;0.012297;0.004911;0.001962
0.015633;0.006243;0.002493;0.015633;0.006243;0.002493
0.015457;0.006171;0.002463;0.015457;0.006171;0.002463
0.013532;0.005401;0.002156;0.013532;0.005401;0.002156
0.012790;0.005103;0.002036;0.012790;0.005103;0.002036
0.011306;0.004510;0.001799;0.011306;0.004510;0.001799
0.011375;0.004536;0.001809;0.011375;0.004536;0.001809
0.011097;0.004425;0.001764;0.011097;0.004425;0.001764
0.011689;0.004659;0.001857;0.011689;0.004659;0.001857
0.025725;0.010252;0.004086;0.025725;0.010252;0.004086
0.042664;0.017000;0.006774;0.042664;0.017000;0.006774
0.042735;0.017024;0.006782;0.042735;0.017024;0.006782
0.037120;0.014783;0.005888;0.037120;0.014783;0.005888
0.035543;0.014152;0.005635;0.035543;0.014152;0.005635
0.030054;0.011964;0.004762;0.030054;0.011964;0.004762
0.040323;0.016047;0.006386;0.040323;0.016047;0.006386
0.041810;0.016636;0.006619;0.041810;0.016636;0.006619
0.031575;0.012560;0.004996;0.031575;0.012560;0.004996
0.026137;0.010395;0.004134;0.026137;0.010395;0.004134
0.025510;0.010143;0.004033;0.025510;0.010143;0.004033
0.020947;0.008326;0.003310;0.020947;0.008326;0.003310
0.014602;0.005803;0.002306;0.014602;0.005803;0.002306
0.009660;0.003838;0.001525;0.009660;0.003838;0.001525
0.012092;0.004803;0.001908;0.012092;0.004803;0.001908
0.021509;0.008541;0.003392;0.021509;0.008541;0.003392
0.027209;0.010802;0.004289;0.027209;0.010802;0.004289
0.024931;0.009896;0.003928;0.024931;0.009896;0.003928
0.031484;0.012494;0.004958;0.031484;0.012494;0.004958
0.038494;0.015272;0.006059;0.038494;0.015272;0.006059
0.032513;0.012896;0.005115;0.032513;0.012896;0.005115
0.030058;0.011919;0.004726;0.030058;0.011919;0.004726
0.037124;0.014718;0.005835;0.037124;0.014718;0.005835
0.046474;0.018420;0.007301;0.046474;0.018420;0.007301
0.044635;0.017688;0.007009;0.044635;0.017688;0.007009
0.031621;0.012527;0.004963;0.031621;0.012527;0.004963
0.030019;0.011890;0.004709;0.030019;0.011890;0.004709
0.029553;0.011703;0.004634;0.029553;0.011703;0.004634
0.019378;0.007672;0.003037;0.019378;0.007672;0.003037
0.015726;0.006224;0.002463;0.015726;0.006224;0.002463
0.022906;0.009064;0.003586;0.022906;0.009064;0.003586
0.026486;0.010478;0.004145;0.026486;0.010478;0.004145
0.018795;0.007433;0.002940;0.018795;0.007433;0.002940
0.024269;0.009596;0.003794;0.024269;0.009596;0.003794
0.037217;0.014713;0.005816;0.037217;0.014713;0.005816
0.029683;0.011731;0.004636;0.029683;0.011731;0.004636
0.019627;0.007755;0.003064;0.019627;0.007755;0.003064
0.016075;0.006350;0.002509;0.016075;0.006350;0.002509
0.025870;0.010217;0.004035;0.025870;0.010217;0.004035
0.014199;0.005607;0.002214;0.014199;0.005607;0.002214
0.012595;0.004972;0.001963;0.012595;0.004972;0.001963
0.009922;0.003916;0.001545;0.009922;0.003916;0.001545
0.013361;0.005272;0.002080;0.013361;0.005272;0.002080
0.008816;0.003478;0.001372;0.008816;0.003478;0.001372
0.012152;0.004792;0.001890;0.012152;0.004792;0.001890
0.008900;0.003509;0.001384;0.008900;0.003509;0.001384
0.008373;0.003300;0.001301;0.008373;0.003300;0.001301
0.009361;0.003689;0.001454;0.009361;0.003689;0.001454
0.011863;0.004674;0.001841;0.011863;0.004674;0.001841
0.015769;0.006211;0.002447;0.015769;0.006211;0.002447
0.009245;0.003641;0.001434;0.009245;0.003641;0.001434
0.007355;0.002896;0.001140;0.007355;0.002896;0.001140
0.015621;0.006149;0.002420;0.015621;0.006149;0.002420
0.017268;0.006795;0.002674;0.017268;0.006795;0.002674
0.022250;0.008754;0.003444;0.022250;0.008754;0.003444
0.011963;0.004706;0.001851;0.011963;0.004706;0.001851
0.010187;0.004006;0.001575;0.010187;0.004006;0.001575
0.025035;0.009843;0.003870;0.025035;0.009843;0.003870
0.011597;0.004559;0.001792;0.011597;0.004559;0.001792
0.011237;0.004416;0.001735;0.011237;0.004416;0.001735
0.012159;0.004777;0.001877;0.012159;0.004777;0.001877
0.022470;0.008826;0.003467;0.022470;0.008826;0.003467
0.029093;0.011424;0.004486;0.029093;0.011424;0.004486
0.015510;0.006089;0.002391;0.015510;0.006089;0.002391
0.037878;0.014867;0.005835;0.037878;0.014867;0.005835
0.039620;0.015548;0.006101;0.039620;0.015548;0.006101
0.027301;0.010711;0.004202;0.027301;0.010711;0.004202
0.027834;0.010917;0.004282;0.027834;0.010917;0.004282
0.015142;0.005938;0.002329;0.015142;0.005938;0.002329
0.030885;0.012107;0.004746;0.030885;0.012107;0.004746
0.030583;0.011987;0.004699;0.030583;0.011987;0.004699
0.026933;0.010554;0.004135;0.026933;0.010554;0.004135
0.028487;0.011160;0.004372;0.028487;0.011160;0.004372
0.027979;0.010958;0.004292;0.027979;0.010958;0.004292
0.034665;0.013574;0.005315;0.034665;0.013574;0.005315
0.032024;0.012537;0.004908;0.032024;0.012537;0.004908
0.025940;0.010152;0.003973;0.025940;0.010152;0.003973
0.030727;0.012024;0.004705;0.030727;0.012024;0.004705
0.015551;0.006084;0.002380;0.015551;0.006084;0.002380
0.016012;0.006263;0.002449;0.016012;0.006263;0.002449
0.018670;0.007300;0.002854;0.018670;0.007300;0.002854
0.028452;0.011123;0.004348;0.028452;0.011123;0.004348
0.017427;0.006811;0.002662;0.017427;0.006811;0.002662
0.041991;0.016408;0.006411;0.041991;0.016408;0.006411
0.049780;0.019447;0.007597;0.049780;0.019447;0.007597
0.041561;0.016232;0.006340;0.041561;0.016232;0.006340
0.069921;0.027302;0.010661;0.069921;0.027302;0.010661
0.024869;0.009709;0.003790;0.024869;0.009709;0.003790
0.053003;0.020686;0.008073;0.053003;0.020686;0.008073
0.054529;0.021277;0.008302;0.054529;0.021277;0.008302
0.031424;0.012259;0.004782;0.031424;0.012259;0.004782
0.046176;0.018009;0.007024;0.046176;0.018009;0.007024
0.034248;0.013354;0.005207;0.034248;0.013354;0.005207
0.017924;0.006987;0.002724;0.017924;0.006987;0.002724
0.012034;0.004690;0.001828;0.012034;0.004690;0.001828
0.028597;0.011142;0.004341;0.028597;0.011142;0.004341
0.045788;0.017837;0.006948;0.045788;0.017837;0.006948
0.034236;0.013334;0.005194;0.034236;0.013334;0.005194
0.036527;0.014222;0.005537;0.036527;0.014222;0.005537
0.051620;0.020095;0.007822;0.051620;0.020095;0.007822
0.054353;0.021153;0.008233;0.054353;0.021153;0.008233
0.056089;0.021824;0.008492;0.056089;0.021824;0.008492
0.046531;0.018101;0.007042;0.046531;0.018101;0.007042
0.044423;0.017276;0.006719;0.044423;0.017276;0.006719
