Radial_Acceleration;Radial_Velocity;Radial_Demodulation;Axial_Acceleration;Axial_Velocity;Axial_Demodulation
0.010340;0.003070;0.000912;0.010340;0.003070;0.000912
0.018005;0.005346;0.001587;0.018005;0.005346;0.001587
0.017694;0.005253;0.001559;0.017694;0.005253;0.001559
0.009395;0.002789;0.000828;0.009395;0.002789;0.000828
0.007176;0.002129;0.000632;0.007176;0.002129;0.000632
0.013137;0.003898;0.001156;0.013137;0.003898;0.001156
0.009288;0.002755;0.000817;0.009288;0.002755;0.000817
0.005744;0.001703;0.000505;0.005744;0.001703;0.000505
0.011381;0.003375;0.001001;0.011381;0.003375;0.001001
0.019933;0.005910;0.001752;0.019933;0.005910;0.001752
0.031391;0.009305;0.002758;0.031391;0.009305;0.002758
0.019941;0.005910;0.001752;0.019941;0.005910;0.001752
0.006395;0.001895;0.000561;0.006395;0.001895;0.000561
0.021460;0.006358;0.001884;0.021460;0.006358;0.001884
0.012140;0.003596;0.001065;0.012140;0.003596;0.001065
0.016129;0.004777;0.001415;0.016129;0.004777;0.001415
0.030514;0.009035;0.002675;0.030514;0.009035;0.002675
0.027053;0.008009;0.002371;0.027053;0.008009;0.002371
0.023643;0.006998;0.002072;0.023643;0.006998;0.002072
0.035949;0.010639;0.003149;0.035949;0.010639;0.003149
0.032417;0.009592;0.002838;0.032417;0.009592;0.002838
0.018827;0.005570;0.001648;0.018827;0.005570;0.001648
0.023045;0.006816;0.002016;0.023045;0.006816;0.002016
0.016823;0.004975;0.001472;0.016823;0.004975;0.001472
0.015419;0.004559;0.001348;0.015419;0.004559;0.001348
0.017928;0.005300;0.001567;0.017928;0.005300;0.001567
0.017440;0.005155;0.001524;0.017440;0.005155;0.001524
0.021397;0.006323;0.001869;0.021397;0.006323;0.001869
0.022252;0.006575;0.001943;0.022252;0.006575;0.001943
0.015178;0.004484;0.001325;0.015178;0.004484;0.001325
0.014113;0.004168;0.001231;0.014113;0.004168;0.001231
0.027655;0.008167;0.002412;0.027655;0.008167;0.002412
0.021083;0.006225;0.001838;0.021083;0.006225;0.001838
0.012755;0.003765;0.001111;0.012755;0.003765;0.001111
0.022747;0.006714;0.001982;0.022747;0.006714;0.001982
0.009799;0.002892;0.000853;0.009799;0.002892;0.000853
0.030871;0.009109;0.002688;0.030871;0.009109;0.002688
0.014714;0.004341;0.001281;0.014714;0.004341;0.001281
0.019566;0.005771;0.001702;0.019566;0.005771;0.001702
0.026711;0.007877;0.002323;0.026711;0.007877;0.002323
0.029397;0.008668;0.002556;0.029397;0.008668;0.002556
0.020961;0.006179;0.001822;0.020961;0.006179;0.001822
0.032669;0.009629;0.002838;0.032669;0.009629;0.002838
0.039777;0.011722;0.003454;0.039777;0.011722;0.003454
0.017885;0.005270;0.001553;0.017885;0.005270;0.001553
0.036032;0.010614;0.003127;0.036032;0.010614;0.003127
0.025744;0.007583;0.002233;0.025744;0.007583;0.002233
0.033561;0.009883;0.002910;0.033561;0.009883;0.002910
0.045821;0.013491;0.003972;0.045821;0.013491;0.003972
0.028430;0.008369;0.002464;0.028430;0.008369;0.002464
0.020774;0.006114;0.001799;0.020774;0.006114;0.001799
0.025727;0.007571;0.002228;0.025727;0.007571;0.002228
0.017388;0.005116;0.001505;0.017388;0.005116;0.001505
0.010147;0.002985;0.000878;0.010147;0.002985;0.000878
0.017407;0.005120;0.001506;0.017407;0.005120;0.001506
0.024729;0.007272;0.002138;0.024729;0.007272;0.002138
0.025550;0.007512;0.002208;0.025550;0.007512;0.002208
0.036341;0.010682;0.003140;0.036341;0.010682;0.003140
0.039925;0.011735;0.003449;0.039925;0.011735;0.003449
0.017816;0.005235;0.001538;0.017816;0.005235;0.001538
0.040892;0.012014;0.003530;0.040892;0.012014;0.003530
0.023851;0.007006;0.002058;0.023851;0.007006;0.002058
0.020118;0.005908;0.001735;0.020118;0.005908;0.001735
0.030125;0.008846;0.002598;0.030125;0.008846;0.002598
0.003924;0.001152;0.000338;0.003924;0.001152;0.000338
0.024728;0.007258;0.002131;0.024728;0.007258;0.002131
0.025268;0.007416;0.002176;0.025268;0.007416;0.002176
0.010009;0.002937;0.000862;0.010009;0.002937;0.000862
0.016966;0.004977;0.001460;0.016966;0.004977;0.001460
0.018785;0.005510;0.001616;0.018785;0.005510;0.001616
0.013080;0.003836;0.001125;0.013080;0.003836;0.001125
0.017227;0.005051;0.001481;0.017227;0.005051;0.001481
0.018825;0.005519;0.001618;0.018825;0.005519;0.001618
0.012330;0.003614;0.001060;0.012330;0.003614;0.001060
0.005641;0.001653;0.000485;0.005641;0.001653;0.000485
0.008068;0.002364;0.000693;0.008068;0.002364;0.000693
0.015432;0.004521;0.001324;0.015432;0.004521;0.001324
0.018616;0.005453;0.001597;0.018616;0.005453;0.001597
0.016526;0.004840;0.001417;0.016526;0.004840;0.001417
0.020897;0.006119;0.001792;0.020897;0.006119;0.001792
0.025252;0.007393;0.002164;0.025252;0.007393;0.002164
0.014083;0.004122;0.001207;0.014083;0.004122;0.001207
0.015769;0.004615;0.001350;0.015769;0.004615;0.001350
0.022060;0.006455;0.001889;0.022060;0.006455;0.001889
0.012867;0.003764;0.001101;0.012867;0.003764;0.001101
0.016492;0.004824;0.001411;0.016492;0.004824;0.001411
0.014119;0.004129;0.001208;0.014119;0.004129;0.001208
0.008537;0.002496;0.000730;0.008537;0.002496;0.000730
0.013648;0.003990;0.001166;0.013648;0.003990;0.001166
0.013352;0.003903;0.001141;0.013352;0.003903;0.001141
0.013881;0.004057;0.001185;0.013881;0.004057;0.001185
0.023807;0.006956;0.002033;0.023807;0.006956;0.002033
0.011862;0.003465;0.001012;0.011862;0.003465;0.001012
0.012737;0.003720;0.001087;0.012737;0.003720;0.001087
0.024738;0.007224;0.002110;0.024738;0.007224;0.002110
0.020896;0.006101;0.001782;0.020896;0.006101;0.001782
0.017068;0.004983;0.001455;0.017068;0.004983;0.001455
0.034800;0.010157;0.002965;0.034800;0.010157;0.002965
0.036097;0.010534;0.003074;0.036097;0.010534;0.003074
0.023696;0.006914;0.002018;0.023696;0.006914;0.002018
0.031661;0.009236;0.002694;0.031661;0.009236;0.002694
0.037883;0.011050;0.003223;0.037883;0.011050;0.003223
0.022916;0.006683;0.001949;0.022916;0.006683;0.001949
0.014108;0.004113;0.001199;0.014108;0.004113;0.001199
0.016883;0.004922;0.001435;0.016883;0.004922;0.001435
0.014208;0.004141;0.001207;0.014208;0.004141;0.001207
0.010081;0.002938;0.000856;0.010081;0.002938;0.000856
0.009404;0.002740;0.000798;0.009404;0.002740;0.000798
0.019151;0.005579;0.001625;0.019151;0.005579;0.001625
0.024912;0.007256;0.002114;0.024912;0.007256;0.002114
0.013504;0.003933;0.001145;0.013504;0.003933;0.001145
0.003323;0.000967;0.000282;0.003323;0.000967;0.000282
0.012913;0.003759;0.001094;0.012913;0.003759;0.001094
0.011380;0.003312;0.000964;0.011380;0.003312;0.000964
0.004312;0.001255;0.000365;0.004312;0.001255;0.000365
0.010907;0.003174;0.000923;0.010907;0.003174;0.000923
0.008242;0.002398;0.000697;0.008242;0.002398;0.000697
0.016991;0.004942;0.001437;0.016991;0.004942;0.001437
0.019459;0.005659;0.001646;0.019459;0.005659;0.001646
0.014472;0.004208;0.001223;0.014472;0.004208;0.001223
0.018400;0.005349;0.001555;0.018400;0.005349;0.001555
0.016288;0.004734;0.001376;0.016288;0.004734;0.001376
0.023340;0.006782;0.001971;0.023340;0.006782;0.001971
0.029293;0.008511;0.002473;0.029293;0.008511;0.002473
0.022404;0.006509;0.001891;0.022404;0.006509;0.001891
0.019648;0.005707;0.001657;0.019648;0.005707;0.001657
0.025035;0.007270;0.002111;0.025035;0.007270;0.002111
0.020557;0.005969;0.001733;0.020557;0.005969;0.001733
0.016529;0.004798;0.001393;0.016529;0.004798;0.001393
0.023135;0.006715;0.001949;0.023135;0.006715;0.001949
0.022774;0.006609;0.001918;0.022774;0.006609;0.001918
0.017751;0.005150;0.001494;0.017751;0.005150;0.001494
0.022415;0.006502;0.001886;0.022415;0.006502;0.001886
0.027239;0.007901;0.002291;0.027239;0.007901;0.002291
0.029674;0.008605;0.002495;0.029674;0.008605;0.002495
0.036452;0.010569;0.003064;0.036452;0.010569;0.003064
0.036697;0.010638;0.003084;0.036697;0.010638;0.003084
0.026343;0.007635;0.002213;0.026343;0.007635;0.002213
0.033157;0.009609;0.002785;0.033157;0.009609;0.002785
0.026601;0.007707;0.002233;0.026601;0.007707;0.002233
0.025365;0.007348;0.002129;0.025365;0.007348;0.002129
0.032239;0.009338;0.002705;0.032239;0.009338;0.002705
0.029413;0.008518;0.002467;0.029413;0.008518;0.002467
0.032174;0.009316;0.002697;0.032174;0.009316;0.002697
0.023014;0.006662;0.001929;0.023014;0.006662;0.001929
0.020060;0.005806;0.001681;0.020060;0.005806;0.001681
0.008936;0.002586;0.000748;0.008936;0.002586;0.000748
0.003576;0.001035;0.000299;0.003576;0.001035;0.000299
0.011352;0.003284;0.000950;0.011352;0.003284;0.000950
0.025312;0.007321;0.002117;0.025312;0.007321;0.002117
0.023762;0.006872;0.001987;0.023762;0.006872;0.001987
0.016680;0.004823;0.001394;0.016680;0.004823;0.001394
0.017695;0.005115;0.001479;0.017695;0.005115;0.001479
0.020306;0.005869;0.001696;0.020306;0.005869;0.001696
0.018248;0.005273;0.001524;0.018248;0.005273;0.001524
0.010698;0.003091;0.000893;0.010698;0.003091;0.000893
0.005628;0.001626;0.000470;0.005628;0.001626;0.000470
0.012083;0.003490;0.001008;0.012083;0.003490;0.001008
0.018564;0.005361;0.001548;0.018564;0.005361;0.001548
0.018686;0.005395;0.001558;0.018686;0.005395;0.001558
0.018951;0.005470;0.001579;0.018951;0.005470;0.001579
0.036939;0.010662;0.003077;0.036939;0.010662;0.003077
0.030926;0.008925;0.002575;0.030926;0.008925;0.002575
0.023065;0.006655;0.001920;0.023065;0.006655;0.001920
0.021791;0.006286;0.001813;0.021791;0.006286;0.001813
0.017474;0.005040;0.001454;0.017474;0.005040;0.001454
0.013150;0.003792;0.001094;0.013150;0.003792;0.001094
0.026571;0.007661;0.002209;0.026571;0.007661;0.002209
0.028251;0.008144;0.002348;0.028251;0.008144;0.002348
0.009981;0.002877;0.000829;0.009981;0.002877;0.000829
0.021804;0.006283;0.001811;0.021804;0.006283;0.001811
0.016700;0.004812;0.001386;0.016700;0.004812;0.001386
0.027178;0.007829;0.002255;0.027178;0.007829;0.002255
0.032725;0.009426;0.002715;0.032725;0.009426;0.002715
0.021665;0.006239;0.001797;0.021665;0.006239;0.001797
0.032582;0.009381;0.002701;0.032582;0.009381;0.002701
0.044688;0.012865;0.003703;0.044688;0.012865;0.003703
0.041515;0.011949;0.003439;0.041515;0.011949;0.003439
0.031840;0.009163;0.002637;0.031840;0.009163;0.002637
0.032474;0.009343;0.002688;0.032474;0.009343;0.002688
0.028945;0.008327;0.002396;0.028945;0.008327;0.002396
0.015654;0.004502;0.001295;0.015654;0.004502;0.001295
0.016591;0.004771;0.001372;0.016591;0.004771;0.001372
0.013256;0.003811;0.001096;0.013256;0.003811;0.001096
0.010099;0.002903;0.000835;0.010099;0.002903;0.000835
0.020953;0.006022;0.001731;0.020953;0.006022;0.001731
0.018912;0.005435;0.001562;0.018912;0.005435;0.001562
0.008755;0.002515;0.000723;0.008755;0.002515;0.000723
0.015611;0.004485;0.001288;0.015611;0.004485;0.001288
0.008125;0.002334;0.000670;0.008125;0.002334;0.000670
0.002677;0.000769;0.000221;0.002677;0.000769;0.000221
0.013702;0.003934;0.001130;0.013702;0.003934;0.001130
0.020351;0.005842;0.001677;0.020351;0.005842;0.001677
0.015377;0.004414;0.001267;0.015377;0.004414;0.001267
0.009955;0.002857;0.000820;0.009955;0.002857;0.000820
0.017780;0.005102;0.001464;0.017780;0.005102;0.001464
0.020780;0.005961;0.001710;0.020780;0.005961;0.001710
0.016821;0.004825;0.001384;0.016821;0.004825;0.001384
0.011107;0.003185;0.000914;0.011107;0.003185;0.000914
0.021460;0.006153;0.001764;0.021460;0.006153;0.001764
0.024052;0.006895;0.001977;0.024052;0.006895;0.001977
0.013693;0.003925;0.001125;0.013693;0.003925;0.001125
0.009796;0.002807;0.000805;0.009796;0.002807;0.000805
0.015652;0.004485;0.001285;0.015652;0.004485;0.001285
0.014352;0.004112;0.001178;0.014352;0.004112;0.001178
0.011057;0.003167;0.000907;0.011057;0.003167;0.000907
0.014995;0.004294;0.001230;0.014995;0.004294;0.001230
0.014175;0.004059;0.001162;0.014175;0.004059;0.001162
0.018242;0.005222;0.001495;0.018242;0.005222;0.001495
0.031816;0.009107;0.002607;0.031816;0.009107;0.002607
0.021391;0.006122;0.001752;0.021391;0.006122;0.001752
0.016249;0.004649;0.001330;0.016249;0.004649;0.001330
0.027910;0.007985;0.002284;0.027910;0.007985;0.002284
0.017239;0.004931;0.001410;0.017239;0.004931;0.001410
0.013870;0.003967;0.001134;0.013870;0.003967;0.001134
0.027289;0.007803;0.002231;0.027289;0.007803;0.002231
0.023838;0.006815;0.001948;0.023838;0.006815;0.001948
0.010892;0.003114;0.000890;0.010892;0.003114;0.000890
0.022451;0.006416;0.001834;0.022451;0.006416;0.001834
0.019018;0.005434;0.001553;0.019018;0.005434;0.001553
0.022934;0.006552;0.001872;0.022934;0.006552;0.001872
0.033084;0.009450;0.002699;0.033084;0.009450;0.002699
0.025428;0.007262;0.002074;0.025428;0.007262;0.002074
0.013396;0.003825;0.001092;0.013396;0.003825;0.001092
0.020468;0.005843;0.001668;0.020468;0.005843;0.001668
0.027689;0.007904;0.002256;0.027689;0.007904;0.002256
0.023079;0.006587;0.001880;0.023079;0.006587;0.001880
0.011188;0.003193;0.000911;0.011188;0.003193;0.000911
0.015191;0.004334;0.001236;0.015191;0.004334;0.001236
0.020881;0.005956;0.001699;0.020881;0.005956;0.001699
0.011043;0.003150;0.000898;0.011043;0.003150;0.000898
0.008717;0.002486;0.000709;0.008717;0.002486;0.000709
0.015750;0.004490;0.001280;0.015750;0.004490;0.001280
0.011445;0.003263;0.000930;0.011445;0.003263;0.000930
0.009690;0.002762;0.000787;0.009690;0.002762;0.000787
0.012609;0.003593;0.001024;0.012609;0.003593;0.001024
0.005422;0.001545;0.000440;0.005422;0.001545;0.000440
0.013719;0.003908;0.001113;0.013719;0.003908;0.001113
0.011141;0.003173;0.000904;0.011141;0.003173;0.000904
0.010370;0.002953;0.000841;0.010370;0.002953;0.000841
0.012938;0.003683;0.001049;0.012938;0.003683;0.001049
0.022791;0.006488;0.001847;0.022791;0.006488;0.001847
0.033427;0.009514;0.002708;0.033427;0.009514;0.002708
0.017560;0.004997;0.001422;0.017560;0.004997;0.001422
0.013422;0.003819;0.001087;0.013422;0.003819;0.001087
0.012979;0.003692;0.001050;0.012979;0.003692;0.001050
0.014449;0.004110;0.001169;0.014449;0.004110;0.001169
0.012013;0.003416;0.000971;0.012013;0.003416;0.000971
0.017801;0.005061;0.001439;0.017801;0.005061;0.001439
0.017507;0.004977;0.001415;0.017507;0.004977;0.001415
0.009164;0.002605;0.000740;0.009164;0.002605;0.000740
0.019283;0.005480;0.001557;0.019283;0.005480;0.001557
0.022073;0.006272;0.001782;0.022073;0.006272;0.001782
0.018143;0.005154;0.001464;0.018143;0.005154;0.001464
0.023948;0.006802;0.001932;0.023948;0.006802;0.001932
0.018420;0.005231;0.001486;0.018420;0.005231;0.001486
0.012441;0.003532;0.001003;0.012441;0.003532;0.001003
0.020399;0.005791;0.001644;0.020399;0.005791;0.001644
0.020715;0.005880;0.001669;0.020715;0.005880;0.001669
0.018796;0.005334;0.001514;0.018796;0.005334;0.001514
0.015617;0.004431;0.001257;0.015617;0.004431;0.001257
0.018239;0.005174;0.001468;0.018239;0.005174;0.001468
0.027118;0.007692;0.002182;0.027118;0.007692;0.002182
0.023439;0.006647;0.001885;0.023439;0.006647;0.001885
0.018653;0.005289;0.001500;0.018653;0.005289;0.001500
0.014798;0.004195;0.001189;0.014798;0.004195;0.001189
0.027740;0.007863;0.002229;0.027740;0.007863;0.002229
0.029144;0.008259;0.002341;0.029144;0.008259;0.002341
0.004111;0.001165;0.000330;0.004111;0.001165;0.000330
0.027230;0.007714;0.002185;0.027230;0.007714;0.002185
0.020239;0.005733;0.001624;0.020239;0.005733;0.001624
0.011530;0.003265;0.000925;0.011530;0.003265;0.000925
0.015262;0.004321;0.001224;0.015262;0.004321;0.001224
0.011375;0.003220;0.000912;0.011375;0.003220;0.000912
0.016444;0.004654;0.001317;0.016444;0.004654;0.001317
0.027217;0.007702;0.002180;0.027217;0.007702;0.002180
0.019413;0.005493;0.001554;0.019413;0.005493;0.001554
0.024837;0.007026;0.001988;0.024837;0.007026;0.001988
0.038510;0.010893;0.003081;0.038510;0.010893;0.003081
0.038452;0.010875;0.003076;0.038452;0.010875;0.003076
0.031481;0.008902;0.002517;0.031481;0.008902;0.002517
0.032393;0.009158;0.002589;0.032393;0.009158;0.002589
0.027312;0.007721;0.002182;0.027312;0.007721;0.002182
0.021847;0.006174;0.001745;0.021847;0.006174;0.001745
0.035927;0.010152;0.002869;0.035927;0.010152;0.002869
0.033661;0.009510;0.002687;0.033661;0.009510;0.002687
0.016469;0.004652;0.001314;0.016469;0.004652;0.001314
0.015560;0.004395;0.001241;0.015560;0.004395;0.001241
0.022291;0.006295;0.001777;0.022291;0.006295;0.001777
0.018624;0.005258;0.001485;0.018624;0.005258;0.001485
0.030655;0.008653;0.002443;0.030655;0.008653;0.002443
0.034157;0.009640;0.002721;0.034157;0.009640;0.002721
0.035133;0.009914;0.002798;0.035133;0.009914;0.002798
0.028293;0.007983;0.002252;0.028293;0.007983;0.002252
0.036491;0.010294;0.002904;0.036491;0.010294;0.002904
0.039176;0.011049;0.003116;0.039176;0.011049;0.003116
0.045300;0.012774;0.003602;0.045300;0.012774;0.003602
0.035464;0.009999;0.002819;0.035464;0.009999;0.002819
0.024432;0.006887;0.001942;0.024432;0.006887;0.001942
0.025691;0.007241;0.002041;0.025691;0.007241;0.002041
0.024881;0.007012;0.001976;0.024881;0.007012;0.001976
0.022458;0.006328;0.001783;0.022458;0.006328;0.001783
0.020997;0.005915;0.001666;0.020997;0.005915;0.001666
0.022292;0.006279;0.001768;0.022292;0.006279;0.001768
0.021326;0.006006;0.001691;0.021326;0.006006;0.001691
0.011542;0.003250;0.000915;0.011542;0.003250;0.000915
0.013720;0.003862;0.001087;0.013720;0.003862;0.001087
0.026279;0.007397;0.002082;0.026279;0.007397;0.002082
0.022598;0.006360;0.001790;0.022598;0.006360;0.001790
0.011656;0.003280;0.000923;0.011656;0.003280;0.000923
0.008673;0.002440;0.000686;0.008673;0.002440;0.000686
0.009054;0.002547;0.000716;0.009054;0.002547;0.000716
0.016921;0.004758;0.001338;0.016921;0.004758;0.001338
0.029771;0.008371;0.002354;0.029771;0.008371;0.002354
0.019959;0.005611;0.001578;0.019959;0.005611;0.001578
0.007865;0.002211;0.000621;0.007865;0.002211;0.000621
0.006073;0.001707;0.000480;0.006073;0.001707;0.000480
0.010258;0.002882;0.000810;0.010258;0.002882;0.000810
0.013688;0.003846;0.001080;0.013688;0.003846;0.001080
0.011266;0.003165;0.000889;0.011266;0.003165;0.000889
0.003949;0.001109;0.000312;0.003949;0.001109;0.000312
0.019353;0.005434;0.001526;0.019353;0.005434;0.001526
0.018966;0.005325;0.001495;0.018966;0.005325;0.001495
0.014826;0.004162;0.001168;0.014826;0.004162;0.001168
0.018303;0.005137;0.001442;0.018303;0.005137;0.001442
0.012855;0.003607;0.001012;0.012855;0.003607;0.001012
0.014140;0.003967;0.001113;0.014140;0.003967;0.001113
0.016568;0.004648;0.001304;0.016568;0.004648;0.001304
0.024260;0.006804;0.001908;0.024260;0.006804;0.001908
0.027701;0.007768;0.002178;0.027701;0.007768;0.002178
0.037481;0.010509;0.002946;0.037481;0.010509;0.002946
0.041193;0.011548;0.003237;0.041193;0.011548;0.003237
0.032832;0.009202;0.002579;0.032832;0.009202;0.002579
0.032281;0.009046;0.002535;0.032281;0.009046;0.002535
0.036823;0.010317;0.002891;0.036823;0.010317;0.002891
0.036293;0.010167;0.002848;0.036293;0.010167;0.002848
0.026748;0.007492;0.002098;0.026748;0.007492;0.002098
0.016066;0.004499;0.001260;0.016066;0.004499;0.001260
0.031687;0.008872;0.002484;0.031687;0.008872;0.002484
0.025748;0.007208;0.002018;0.025748;0.007208;0.002018
0.017690;0.004951;0.001386;0.017690;0.004951;0.001386
0.027349;0.007654;0.002142;0.027349;0.007654;0.002142
0.006500;0.001819;0.000509;0.006500;0.001819;0.000509
0.042841;0.011985;0.003353;0.042841;0.011985;0.003353
0.029791;0.008333;0.002331;0.029791;0.008333;0.002331
0.023520;0.006578;0.001840;0.023520;0.006578;0.001840
0.039934;0.011166;0.003122;0.039934;0.011166;0.003122
0.030637;0.008565;0.002395;0.030637;0.008565;0.002395
0.044000;0.012299;0.003438;0.044000;0.012299;0.003438
0.043983;0.012292;0.003435;0.043983;0.012292;0.003435
0.053483;0.014945;0.004176;0.053483;0.014945;0.004176
0.062868;0.017564;0.004907;0.062868;0.017564;0.004907
0.062162;0.017364;0.004850;0.062162;0.017364;0.004850
0.067438;0.018834;0.005260;0.067438;0.018834;0.005260
0.061948;0.017299;0.004830;0.061948;0.017299;0.004830
0.041274;0.011524;0.003217;0.041274;0.011524;0.003217
0.040385;0.011273;0.003147;0.040385;0.011273;0.003147
0.040836;0.011397;0.003181;0.040836;0.011397;0.003181
0.038159;0.010648;0.002971;0.038159;0.010648;0.002971
0.056658;0.015808;0.004410;0.056658;0.015808;0.004410
0.064156;0.017897;0.004993;0.064156;0.017897;0.004993
0.055677;0.015529;0.004331;0.055677;0.015529;0.004331
0.053207;0.014838;0.004138;0.053207;0.014838;0.004138
0.033922;0.009458;0.002637;0.033922;0.009458;0.002637
0.024295;0.006773;0.001888;0.024295;0.006773;0.001888
0.016487;0.004595;0.001281;0.016487;0.004595;0.001281
0.008597;0.002396;0.000668;0.008597;0.002396;0.000668
0.028747;0.008010;0.002232;0.028747;0.008010;0.002232
0.041900;0.011673;0.003252;0.041900;0.011673;0.003252
0.039976;0.011135;0.003101;0.039976;0.011135;0.003101
0.012388;0.003450;0.000961;0.012388;0.003450;0.000961
0.026557;0.007394;0.002059;0.026557;0.007394;0.002059
0.034775;0.009681;0.002695;0.034775;0.009681;0.002695
0.033750;0.009394;0.002615;0.033750;0.009394;0.002615
0.038049;0.010589;0.002947;0.038049;0.010589;0.002947
0.038284;0.010653;0.002964;0.038284;0.010653;0.002964
0.026248;0.007303;0.002032;0.026248;0.007303;0.002032
0.029403;0.008179;0.002275;0.029403;0.008179;0.002275
0.055453;0.015422;0.004289;0.055453;0.015422;0.004289
0.064581;0.017958;0.004994;0.064581;0.017958;0.004994
0.051418;0.014296;0.003975;0.051418;0.014296;0.003975
0.042270;0.011750;0.003266;0.042270;0.011750;0.003266
0.035074;0.009748;0.002709;0.035074;0.009748;0.002709
0.022397;0.006224;0.001730;0.022397;0.006224;0.001730
0.020704;0.005752;0.001598;0.020704;0.005752;0.001598
0.045847;0.012735;0.003538;0.045847;0.012735;0.003538
0.078082;0.021686;0.006023;0.078082;0.021686;0.006023
0.075811;0.021053;0.005846;0.075811;0.021053;0.005846
0.046868;0.013013;0.003613;0.046868;0.013013;0.003613
0.023037;0.006395;0.001775;0.023037;0.006395;0.001775
0.018107;0.005026;0.001395;0.018107;0.005026;0.001395
0.035658;0.009895;0.002746;0.035658;0.009895;0.002746
0.043086;0.011955;0.003317;0.043086;0.011955;0.003317
0.030803;0.008545;0.002371;0.030803;0.008545;0.002371
0.030691;0.008513;0.002361;0.030691;0.008513;0.002361
0.050043;0.013878;0.003849;0.050043;0.013878;0.003849
0.050578;0.014024;0.003889;0.050578;0.014024;0.003889
0.046919;0.013007;0.003606;0.046919;0.013007;0.003606
0.069107;0.019155;0.005309;0.069107;0.019155;0.005309
0.087668;0.024296;0.006733;0.087668;0.024296;0.006733
0.078240;0.021680;0.006007;0.078240;0.021680;0.006007
0.046686;0.012934;0.003584;0.046686;0.012934;0.003584
0.038757;0.010736;0.002974;0.038757;0.010736;0.002974
0.059100;0.016368;0.004533;0.059100;0.016368;0.004533
0.044746;0.012391;0.003431;0.044746;0.012391;0.003431
0.042288;0.011708;0.003241;0.042288;0.011708;0.003241
0.060534;0.016756;0.004638;0.060534;0.016756;0.004638
0.066775;0.018481;0.005115;0.066775;0.018481;0.005115
0.068567;0.018974;0.005250;0.068567;0.018974;0.005250
0.064009;0.017710;0.004900;0.064009;0.017710;0.004900
0.054727;0.015139;0.004188;0.054727;0.015139;0.004188
0.047198;0.013054;0.003611;0.047198;0.013054;0.003611
0.042326;0.011704;0.003236;0.042326;0.011704;0.003236
0.070862;0.019593;0.005417;0.070862;0.019593;0.005417
0.061016;0.016868;0.004663;0.061016;0.016868;0.004663
0.048496;0.013404;0.003705;0.048496;0.013404;0.003705
0.058013;0.016032;0.004431;0.058013;0.016032;0.004431
0.052686;0.014557;0.004022;0.052686;0.014557;0.004022
0.051694;0.014281;0.003945;0.051694;0.014281;0.003945
0.022806;0.006299;0.001740;0.022806;0.006299;0.001740
0.034531;0.009536;0.002634;0.034531;0.009536;0.002634
0.035076;0.009685;0.002674;0.035076;0.009685;0.002674
0.041275;0.011395;0.003146;0.041275;0.011395;0.003146
0.050973;0.014070;0.003884;0.050973;0.014070;0.003884
0.041298;0.011398;0.003146;0.041298;0.011398;0.003146
0.022688;0.006261;0.001728;0.022688;0.006261;0.001728
0.026435;0.007293;0.002012;0.026435;0.007293;0.002012
0.033826;0.009331;0.002574;0.033826;0.009331;0.002574
0.060736;0.016751;0.004620;0.060736;0.016751;0.004620
0.066608;0.018367;0.005065;0.066608;0.018367;0.005065
0.072173;0.019899;0.005486;0.072173;0.019899;0.005486
0.066002;0.018195;0.005016;0.066002;0.018195;0.005016
0.058243;0.016053;0.004424;0.058243;0.016053;0.004424
0.067536;0.018611;0.005129;0.067536;0.018611;0.005129
0.051586;0.014214;0.003916;0.051586;0.014214;0.003916
0.030054;0.008279;0.002281;0.030054;0.008279;0.002281
0.047017;0.012950;0.003567;0.047017;0.012950;0.003567
0.051063;0.014062;0.003873;0.051063;0.014062;0.003873
0.042740;0.011768;0.003240;0.042740;0.011768;0.003240
0.042440;0.011684;0.003216;0.042440;0.011684;0.003216
0.045391;0.012493;0.003439;0.045391;0.012493;0.003439
0.086412;0.023781;0.006545;0.086412;0.023781;0.006545
0.048469;0.013337;0.003670;0.048469;0.013337;0.003670
0.043743;0.012034;0.003311;0.043743;0.012034;0.003311
0.034043;0.009364;0.002576;0.034043;0.009364;0.002576
0.009407;0.002587;0.000712;0.009407;0.002587;0.000712
0.019963;0.005489;0.001509;0.019963;0.005489;0.001509
0.027409;0.007536;0.002072;0.027409;0.007536;0.002072
0.020817;0.005722;0.001573;0.020817;0.005722;0.001573
0.032381;0.008899;0.002446;0.032381;0.008899;0.002446
0.020874;0.005736;0.001576;0.020874;0.005736;0.001576
0.015787;0.004337;0.001192;0.015787;0.004337;0.001192
0.032986;0.009061;0.002489;0.032986;0.009061;0.002489
0.059422;0.016320;0.004482;0.059422;0.016320;0.004482
0.044833;0.012312;0.003381;0.044833;0.012312;0.003381
0.022248;0.006109;0.001677;0.022248;0.006109;0.001677
0.020005;0.005492;0.001508;0.020005;0.005492;0.001508
0.046709;0.012820;0.003519;0.046709;0.012820;0.003519
0.067835;0.018616;0.005109;0.067835;0.018616;0.005109
0.054200;0.014872;0.004081;0.054200;0.014872;0.004081
0.022766;0.006246;0.001714;0.022766;0.006246;0.001714
0.015130;0.004150;0.001138;0.015130;0.004150;0.001138
0.031138;0.008540;0.002342;0.031138;0.008540;0.002342
0.037703;0.010338;0.002835;0.037703;0.010338;0.002835
