Axial_Velocity;Axial_Demodulation;Radial_Acceleration;Radial_Velocity;Radial_Demodulation;Axial_Acceleration
0.007651;0.003560;0.001656;0.007651;0.003560;0.001656
0.009147;0.004254;0.001979;0.009147;0.004254;0.001979
0.007782;0.003619;0.001683;0.007782;0.003619;0.001683
0.004979;0.002315;0.001076;0.004979;0.002315;0.001076
0.004355;0.002024;0.000941;0.004355;0.002024;0.000941
0.003827;0.001778;0.000826;0.003827;0.001778;0.000826
0.003030;0.001407;0.000654;0.003030;0.001407;0.000654
0.004228;0.001963;0.000912;0.004228;0.001963;0.000912
0.005627;0.002612;0.001213;0.005627;0.002612;0.001213
0.006671;0.003096;0.001437;0.006671;0.003096;0.001437
0.007763;0.003602;0.001671;0.007763;0.003602;0.001671
0.006890;0.003196;0.001482;0.006890;0.003196;0.001482
0.005299;0.002457;0.001139;0.005299;0.002457;0.001139
0.004275;0.001982;0.000919;0.004275;0.001982;0.000919
0.003160;0.001465;0.000679;0.003160;0.001465;0.000679
0.004773;0.002211;0.001025;0.004773;0.002211;0.001025
0.005831;0.002701;0.001251;0.005831;0.002701;0.001251
0.004935;0.002285;0.001058;0.004935;0.002285;0.001058
0.006239;0.002888;0.001337;0.006239;0.002888;0.001337
0.005357;0.002479;0.001147;0.005357;0.002479;0.001147
0.004239;0.001961;0.000907;0.004239;0.001961;0.000907
0.004334;0.002005;0.000927;0.004334;0.002005;0.000927
0.005851;0.002705;0.001251;0.005851;0.002705;0.001251
0.006326;0.002924;0.001352;0.006326;0.002924;0.001352
0.003160;0.001460;0.000675;0.003160;0.001460;0.000675
0.003409;0.001575;0.000728;0.003409;0.001575;0.000728
0.005595;0.002584;0.001193;0.005595;0.002584;0.001193
0.006246;0.002884;0.001332;0.006246;0.002884;0.001332
0.001350;0.000623;0.000288;0.001350;0.000623;0.000288
0.009039;0.004171;0.001925;0.009039;0.004171;0.001925
0.012711;0.005864;0.002705;0.012711;0.005864;0.002705
0.011462;0.005287;0.002438;0.011462;0.005287;0.002438
0.012958;0.005975;0.002755;0.012958;0.005975;0.002755
0.010862;0.005007;0.002308;0.010862;0.005007;0.002308
0.006962;0.003208;0.001479;0.006962;0.003208;0.001479
0.006120;0.002820;0.001299;0.006120;0.002820;0.001299
0.005246;0.002416;0.001113;0.005246;0.002416;0.001113
0.002648;0.001219;0.000561;0.002648;0.001219;0.000561
0.002050;0.000943;0.000434;0.002050;0.000943;0.000434
0.005916;0.002722;0.001253;0.005916;0.002722;0.001253
0.010439;0.004802;0.002209;0.010439;0.004802;0.002209
0.011780;0.005418;0.002492;0.011780;0.005418;0.002492
0.009902;0.004553;0.002094;0.009902;0.004553;0.002094
0.005995;0.002756;0.001267;0.005995;0.002756;0.001267
0.004641;0.002133;0.000980;0.004641;0.002133;0.000980
0.002984;0.001371;0.000630;0.002984;0.001371;0.000630
0.001643;0.000754;0.000346;0.001643;0.000754;0.000346
0.002680;0.001231;0.000565;0.002680;0.001231;0.000565
0.001272;0.000584;0.000268;0.001272;0.000584;0.000268
0.006410;0.002941;0.001350;0.006410;0.002941;0.001350
0.010036;0.004604;0.002112;0.010036;0.004604;0.002112
0.007968;0.003654;0.001676;0.007968;0.003654;0.001676
0.003897;0.001787;0.000819;0.003897;0.001787;0.000819
0.002267;0.001039;0.000476;0.002267;0.001039;0.000476
0.003862;0.001770;0.000811;0.003862;0.001770;0.000811
0.005928;0.002716;0.001244;0.005928;0.002716;0.001244
0.003803;0.001742;0.000798;0.003803;0.001742;0.000798
0.001413;0.000647;0.000296;0.001413;0.000647;0.000296
0.002783;0.001274;0.000583;0.002783;0.001274;0.000583
0.001656;0.000758;0.000347;0.001656;0.000758;0.000347
0.003800;0.001738;0.000795;0.003800;0.001738;0.000795
0.004644;0.002124;0.000971;0.004644;0.002124;0.000971
0.005042;0.002305;0.001054;0.005042;0.002305;0.001054
0.002622;0.001199;0.000548;0.002622;0.001199;0.000548
0.004649;0.002124;0.000971;0.004649;0.002124;0.000971
0.008050;0.003678;0.001680;0.008050;0.003678;0.001680
0.008415;0.003844;0.001756;0.008415;0.003844;0.001756
0.007150;0.003265;0.001491;0.007150;0.003265;0.001491
0.006216;0.002838;0.001295;0.006216;0.002838;0.001295
0.004805;0.002193;0.001001;0.004805;0.002193;0.001001
0.004765;0.002174;0.000992;0.004765;0.002174;0.000992
0.006626;0.003022;0.001379;0.006626;0.003022;0.001379
0.005391;0.002458;0.001121;0.005391;0.002458;0.001121
0.004753;0.002166;0.000988;0.004753;0.002166;0.000988
0.004700;0.002142;0.000976;0.004700;0.002142;0.000976
0.001953;0.000890;0.000405;0.001953;0.000890;0.000405
0.005772;0.002629;0.001197;0.005772;0.002629;0.001197
0.006177;0.002813;0.001281;0.006177;0.002813;0.001281
0.008235;0.003749;0.001707;0.008235;0.003749;0.001707
0.007173;0.003265;0.001486;0.007173;0.003265;0.001486
0.004507;0.002051;0.000933;0.004507;0.002051;0.000933
0.006549;0.002979;0.001355;0.006549;0.002979;0.001355
0.006395;0.002908;0.001322;0.006395;0.002908;0.001322
0.004963;0.002256;0.001026;0.004963;0.002256;0.001026
0.005535;0.002515;0.001143;0.005535;0.002515;0.001143
0.005426;0.002465;0.001120;0.005426;0.002465;0.001120
0.005453;0.002477;0.001125;0.005453;0.002477;0.001125
0.003242;0.001472;0.000669;0.003242;0.001472;0.000669
0.002200;0.000999;0.000453;0.002200;0.000999;0.000453
0.004709;0.002137;0.000970;0.004709;0.002137;0.000970
0.005689;0.002581;0.001171;0.005689;0.002581;0.001171
0.005388;0.002444;0.001109;0.005388;0.002444;0.001109
0.007194;0.003262;0.001479;0.007194;0.003262;0.001479
0.010722;0.004861;0.002204;0.010722;0.004861;0.002204
0.008537;0.003869;0.001754;0.008537;0.003869;0.001754
0.005831;0.002642;0.001197;0.005831;0.002642;0.001197
0.005428;0.002459;0.001114;0.005428;0.002459;0.001114
0.005647;0.002557;0.001158;0.005647;0.002557;0.001158
0.005503;0.002491;0.001128;0.005503;0.002491;0.001128
0.004212;0.001906;0.000863;0.004212;0.001906;0.000863
0.004661;0.002109;0.000954;0.004661;0.002109;0.000954
0.007015;0.003173;0.001435;0.007015;0.003173;0.001435
0.006810;0.003080;0.001393;0.006810;0.003080;0.001393
0.005880;0.002659;0.001202;0.005880;0.002659;0.001202
0.007271;0.003286;0.001485;0.007271;0.003286;0.001485
0.007038;0.003180;0.001437;0.007038;0.003180;0.001437
0.005079;0.002295;0.001037;0.005079;0.002295;0.001037
0.006152;0.002778;0.001255;0.006152;0.002778;0.001255
0.007299;0.003295;0.001488;0.007299;0.003295;0.001488
0.006060;0.002735;0.001235;0.006060;0.002735;0.001235
0.002351;0.001061;0.000479;0.002351;0.001061;0.000479
0.004853;0.002189;0.000988;0.004853;0.002189;0.000988
0.006921;0.003121;0.001408;0.006921;0.003121;0.001408
0.007966;0.003591;0.001619;0.007966;0.003591;0.001619
0.006483;0.002922;0.001317;0.006483;0.002922;0.001317
0.006362;0.002867;0.001292;0.006362;0.002867;0.001292
0.005938;0.002675;0.001205;0.005938;0.002675;0.001205
0.005465;0.002461;0.001108;0.005465;0.002461;0.001108
0.004546;0.002047;0.000922;0.004546;0.002047;0.000922
0.003510;0.001580;0.000711;0.003510;0.001580;0.000711
0.003420;0.001539;0.000693;0.003420;0.001539;0.000693
0.009014;0.004055;0.001824;0.009014;0.004055;0.001824
0.011169;0.005023;0.002259;0.011169;0.005023;0.002259
0.005859;0.002635;0.001185;0.005859;0.002635;0.001185
0.005347;0.002403;0.001080;0.005347;0.002403;0.001080
0.003314;0.001489;0.000669;0.003314;0.001489;0.000669
0.003276;0.001472;0.000661;0.003276;0.001472;0.000661
0.008846;0.003973;0.001784;0.008846;0.003973;0.001784
0.012562;0.005640;0.002533;0.012562;0.005640;0.002533
0.013066;0.005865;0.002633;0.013066;0.005865;0.002633
0.013517;0.006066;0.002722;0.013517;0.006066;0.002722
0.013124;0.005888;0.002642;0.013124;0.005888;0.002642
0.007371;0.003307;0.001483;0.007371;0.003307;0.001483
0.002526;0.001133;0.000508;0.002526;0.001133;0.000508
0.002769;0.001241;0.000556;0.002769;0.001241;0.000556
0.001515;0.000679;0.000304;0.001515;0.000679;0.000304
0.002655;0.001189;0.000533;0.002655;0.001189;0.000533
0.007729;0.003462;0.001551;0.007729;0.003462;0.001551
0.009292;0.004161;0.001863;0.009292;0.004161;0.001863
0.007067;0.003164;0.001416;0.007067;0.003164;0.001416
0.010766;0.004818;0.002157;0.010766;0.004818;0.002157
0.010134;0.004535;0.002029;0.010134;0.004535;0.002029
0.005633;0.002520;0.001127;0.005633;0.002520;0.001127
0.004433;0.001982;0.000887;0.004433;0.001982;0.000887
0.005598;0.002503;0.001119;0.005598;0.002503;0.001119
0.006939;0.003101;0.001386;0.006939;0.003101;0.001386
0.008422;0.003763;0.001682;0.008422;0.003763;0.001682
0.010749;0.004801;0.002145;0.010749;0.004801;0.002145
0.008767;0.003915;0.001749;0.008767;0.003915;0.001749
0.004820;0.002152;0.000961;0.004820;0.002152;0.000961
0.007125;0.003180;0.001419;0.007125;0.003180;0.001419
0.007549;0.003369;0.001503;0.007549;0.003369;0.001503
0.004761;0.002124;0.000948;0.004761;0.002124;0.000948
0.004260;0.001900;0.000847;0.004260;0.001900;0.000847
0.007711;0.003438;0.001533;0.007711;0.003438;0.001533
0.011388;0.005076;0.002263;0.011388;0.005076;0.002263
0.013435;0.005987;0.002668;0.013435;0.005987;0.002668
0.014574;0.006493;0.002892;0.014574;0.006493;0.002892
0.013566;0.006042;0.002691;0.013566;0.006042;0.002691
0.011721;0.005219;0.002324;0.011721;0.005219;0.002324
0.010506;0.004677;0.002082;0.010506;0.004677;0.002082
0.007118;0.003168;0.001410;0.007118;0.003168;0.001410
0.006326;0.002814;0.001252;0.006326;0.002814;0.001252
0.010250;0.004559;0.002028;0.010250;0.004559;0.002028
0.007831;0.003482;0.001548;0.007831;0.003482;0.001548
0.005527;0.002457;0.001092;0.005527;0.002457;0.001092
0.003468;0.001541;0.000685;0.003468;0.001541;0.000685
0.003595;0.001597;0.000710;0.003595;0.001597;0.000710
0.005037;0.002237;0.000994;0.005037;0.002237;0.000994
0.004143;0.001840;0.000817;0.004143;0.001840;0.000817
0.002406;0.001068;0.000474;0.002406;0.001068;0.000474
0.008185;0.003633;0.001612;0.008185;0.003633;0.001612
0.015800;0.007010;0.003111;0.015800;0.007010;0.003111
0.014005;0.006213;0.002756;0.014005;0.006213;0.002756
0.013595;0.006029;0.002674;0.013595;0.006029;0.002674
0.013427;0.005953;0.002639;0.013427;0.005953;0.002639
0.010338;0.004582;0.002031;0.010338;0.004582;0.002031
0.011513;0.005102;0.002260;0.011513;0.005102;0.002260
0.011651;0.005161;0.002286;0.011651;0.005161;0.002286
0.009383;0.004155;0.001840;0.009383;0.004155;0.001840
0.004471;0.001980;0.000877;0.004471;0.001980;0.000877
0.006137;0.002716;0.001202;0.006137;0.002716;0.001202
0.009078;0.004017;0.001778;0.009078;0.004017;0.001778
0.008717;0.003856;0.001706;0.008717;0.003856;0.001706
0.004803;0.002124;0.000940;0.004803;0.002124;0.000940
0.004612;0.002039;0.000902;0.004612;0.002039;0.000902
0.008802;0.003891;0.001720;0.008802;0.003891;0.001720
0.007833;0.003462;0.001530;0.007833;0.003462;0.001530
0.004122;0.001821;0.000804;0.004122;0.001821;0.000804
0.005390;0.002381;0.001051;0.005390;0.002381;0.001051
0.007357;0.003249;0.001434;0.007357;0.003249;0.001434
0.008871;0.003916;0.001729;0.008871;0.003916;0.001729
0.011508;0.005079;0.002242;0.011508;0.005079;0.002242
0.010773;0.004753;0.002097;0.010773;0.004753;0.002097
0.013617;0.006006;0.002649;0.013617;0.006006;0.002649
0.015882;0.007004;0.003088;0.015882;0.007004;0.003088
0.010358;0.004567;0.002013;0.010358;0.004567;0.002013
0.007910;0.003486;0.001536;0.007910;0.003486;0.001536
0.007095;0.003126;0.001377;0.007095;0.003126;0.001377
0.004728;0.002083;0.000917;0.004728;0.002083;0.000917
0.008911;0.003924;0.001728;0.008911;0.003924;0.001728
0.008008;0.003526;0.001552;0.008008;0.003526;0.001552
0.004073;0.001793;0.000789;0.004073;0.001793;0.000789
0.003718;0.001636;0.000720;0.003718;0.001636;0.000720
0.006432;0.002829;0.001245;0.006432;0.002829;0.001245
0.006837;0.003007;0.001322;0.006837;0.003007;0.001322
0.007746;0.003406;0.001497;0.007746;0.003406;0.001497
0.006375;0.002802;0.001232;0.006375;0.002802;0.001232
0.005866;0.002578;0.001133;0.005866;0.002578;0.001133
0.005417;0.002380;0.001045;0.005417;0.002380;0.001045
0.002271;0.000997;0.000438;0.002271;0.000997;0.000438
0.004491;0.001972;0.000866;0.004491;0.001972;0.000866
0.005177;0.002273;0.000998;0.005177;0.002273;0.000998
0.005177;0.002272;0.000997;0.005177;0.002272;0.000997
0.007024;0.003081;0.001352;0.007024;0.003081;0.001352
0.005049;0.002215;0.000972;0.005049;0.002215;0.000972
0.003785;0.001659;0.000728;0.003785;0.001659;0.000728
0.004230;0.001855;0.000813;0.004230;0.001855;0.000813
0.003832;0.001680;0.000736;0.003832;0.001680;0.000736
0.005799;0.002541;0.001113;0.005799;0.002541;0.001113
0.008008;0.003508;0.001537;0.008008;0.003508;0.001537
0.009956;0.004360;0.001909;0.009956;0.004360;0.001909
0.009381;0.004107;0.001798;0.009381;0.004107;0.001798
0.006328;0.002769;0.001212;0.006328;0.002769;0.001212
0.007152;0.003129;0.001369;0.007152;0.003129;0.001369
0.008899;0.003893;0.001703;0.008899;0.003893;0.001703
0.008521;0.003727;0.001630;0.008521;0.003727;0.001630
0.008074;0.003530;0.001543;0.008074;0.003530;0.001543
0.008625;0.003770;0.001648;0.008625;0.003770;0.001648
0.005782;0.002527;0.001104;0.005782;0.002527;0.001104
0.004704;0.002055;0.000898;0.004704;0.002055;0.000898
0.008466;0.003698;0.001615;0.008466;0.003698;0.001615
0.003196;0.001396;0.000609;0.003196;0.001396;0.000609
0.005053;0.002206;0.000963;0.005053;0.002206;0.000963
0.006342;0.002768;0.001208;0.006342;0.002768;0.001208
0.005554;0.002423;0.001057;0.005554;0.002423;0.001057
0.006090;0.002656;0.001159;0.006090;0.002656;0.001159
0.009724;0.004240;0.001849;0.009724;0.004240;0.001849
0.010962;0.004779;0.002083;0.010962;0.004779;0.002083
0.006501;0.002834;0.001235;0.006501;0.002834;0.001235
0.003627;0.001580;0.000689;0.003627;0.001580;0.000689
0.004707;0.002051;0.000893;0.004707;0.002051;0.000893
0.004875;0.002123;0.000925;0.004875;0.002123;0.000925
0.003660;0.001594;0.000694;0.003660;0.001594;0.000694
0.003946;0.001718;0.000748;0.003946;0.001718;0.000748
0.003751;0.001632;0.000710;0.003751;0.001632;0.000710
0.003626;0.001577;0.000686;0.003626;0.001577;0.000686
0.005096;0.002216;0.000964;0.005096;0.002216;0.000964
0.006335;0.002755;0.001198;0.006335;0.002755;0.001198
0.008003;0.003479;0.001512;0.008003;0.003479;0.001512
0.009907;0.004305;0.001871;0.009907;0.004305;0.001871
0.009190;0.003993;0.001735;0.009190;0.003993;0.001735
0.007560;0.003284;0.001426;0.007560;0.003284;0.001426
0.008274;0.003593;0.001560;0.008274;0.003593;0.001560
0.010347;0.004492;0.001950;0.010347;0.004492;0.001950
0.009371;0.004067;0.001765;0.009371;0.004067;0.001765
0.011094;0.004813;0.002088;0.011094;0.004813;0.002088
0.014375;0.006236;0.002705;0.014375;0.006236;0.002705
0.007391;0.003205;0.001390;0.007391;0.003205;0.001390
0.007939;0.003442;0.001492;0.007939;0.003442;0.001492
0.007336;0.003180;0.001378;0.007336;0.003180;0.001378
0.009101;0.003943;0.001709;0.009101;0.003943;0.001709
0.013127;0.005687;0.002463;0.013127;0.005687;0.002463
0.013366;0.005789;0.002507;0.013366;0.005789;0.002507
0.011163;0.004833;0.002093;0.011163;0.004833;0.002093
0.010679;0.004622;0.002001;0.010679;0.004622;0.002001
0.010608;0.004590;0.001987;0.010608;0.004590;0.001987
0.011985;0.005185;0.002243;0.011985;0.005185;0.002243
0.012726;0.005504;0.002381;0.012726;0.005504;0.002381
0.013483;0.005830;0.002521;0.013483;0.005830;0.002521
0.015952;0.006896;0.002981;0.015952;0.006896;0.002981
0.014949;0.006461;0.002792;0.014949;0.006461;0.002792
0.013879;0.005997;0.002591;0.013879;0.005997;0.002591
0.013155;0.005682;0.002455;0.013155;0.005682;0.002455
0.010779;0.004655;0.002010;0.010779;0.004655;0.002010
0.009746;0.004207;0.001816;0.009746;0.004207;0.001816
0.010195;0.004400;0.001899;0.010195;0.004400;0.001899
0.010770;0.004647;0.002005;0.010770;0.004647;0.002005
0.013406;0.005783;0.002495;0.013406;0.005783;0.002495
0.016037;0.006916;0.002983;0.016037;0.006916;0.002983
0.014290;0.006161;0.002657;0.014290;0.006161;0.002657
0.009216;0.003973;0.001713;0.009216;0.003973;0.001713
0.004661;0.002009;0.000866;0.004661;0.002009;0.000866
0.004221;0.001818;0.000783;0.004221;0.001818;0.000783
0.004057;0.001747;0.000753;0.004057;0.001747;0.000753
0.004772;0.002055;0.000885;0.004772;0.002055;0.000885
0.007945;0.003420;0.001472;0.007945;0.003420;0.001472
0.008630;0.003714;0.001598;0.008630;0.003714;0.001598
0.011275;0.004851;0.002087;0.011275;0.004851;0.002087
0.011834;0.005090;0.002190;0.011834;0.005090;0.002190
0.005790;0.002490;0.001071;0.005790;0.002490;0.001071
0.007210;0.003100;0.001333;0.007210;0.003100;0.001333
0.012952;0.005567;0.002393;0.012952;0.005567;0.002393
0.012346;0.005305;0.002280;0.012346;0.005305;0.002280
0.009534;0.004096;0.001759;0.009534;0.004096;0.001759
0.017342;0.007448;0.003199;0.017342;0.007448;0.003199
0.017122;0.007351;0.003156;0.017122;0.007351;0.003156
0.009894;0.004247;0.001823;0.009894;0.004247;0.001823
0.011897;0.005105;0.002191;0.011897;0.005105;0.002191
0.017191;0.007375;0.003164;0.017191;0.007375;0.003164
0.023429;0.010049;0.004310;0.023429;0.010049;0.004310
0.026635;0.011421;0.004897;0.026635;0.011421;0.004897
0.026125;0.011199;0.004801;0.026125;0.011199;0.004801
0.017584;0.007537;0.003230;0.017584;0.007537;0.003230
0.013452;0.005764;0.002470;0.013452;0.005764;0.002470
0.013538;0.005799;0.002484;0.013538;0.005799;0.002484
0.010116;0.004332;0.001855;0.010116;0.004332;0.001855
0.011936;0.005110;0.002188;0.011936;0.005110;0.002188
0.016697;0.007147;0.003059;0.016697;0.007147;0.003059
0.020484;0.008765;0.003750;0.020484;0.008765;0.003750
0.028225;0.012075;0.005166;0.028225;0.012075;0.005166
0.025060;0.010718;0.004584;0.025060;0.010718;0.004584
0.015730;0.006726;0.002876;0.015730;0.006726;0.002876
0.011331;0.004844;0.002070;0.011331;0.004844;0.002070
0.014648;0.006260;0.002675;0.014648;0.006260;0.002675
0.015725;0.006718;0.002870;0.015725;0.006718;0.002870
0.012846;0.005487;0.002344;0.012846;0.005487;0.002344
0.017507;0.007476;0.003192;0.017507;0.007476;0.003192
0.021305;0.009095;0.003883;0.021305;0.009095;0.003883
0.029619;0.012642;0.005395;0.029619;0.012642;0.005395
0.033250;0.014188;0.006054;0.033250;0.014188;0.006054
0.024842;0.010597;0.004520;0.024842;0.010597;0.004520
0.007488;0.003194;0.001362;0.007488;0.003194;0.001362
0.006924;0.002952;0.001259;0.006924;0.002952;0.001259
0.008799;0.003751;0.001599;0.008799;0.003751;0.001599
0.005707;0.002432;0.001036;0.005707;0.002432;0.001036
0.019496;0.008306;0.003538;0.019496;0.008306;0.003538
0.024587;0.010472;0.004460;0.024587;0.010472;0.004460
0.019312;0.008223;0.003502;0.019312;0.008223;0.003502
0.018589;0.007913;0.003369;0.018589;0.007913;0.003369
0.011220;0.004775;0.002032;0.011220;0.004775;0.002032
0.004515;0.001921;0.000817;0.004515;0.001921;0.000817
0.006450;0.002743;0.001167;0.006450;0.002743;0.001167
0.014113;0.006002;0.002552;0.014113;0.006002;0.002552
0.014610;0.006212;0.002641;0.014610;0.006212;0.002641
0.011771;0.005003;0.002126;0.011771;0.005003;0.002126
0.014045;0.005968;0.002536;0.014045;0.005968;0.002536
0.013355;0.005673;0.002410;0.013355;0.005673;0.002410
0.013405;0.005693;0.002418;0.013405;0.005693;0.002418
0.018584;0.007891;0.003350;0.018584;0.007891;0.003350
0.018186;0.007720;0.003277;0.018186;0.007720;0.003277
0.019901;0.008445;0.003584;0.019901;0.008445;0.003584
0.016755;0.007109;0.003016;0.016755;0.007109;0.003016
0.012426;0.005270;0.002236;0.012426;0.005270;0.002236
0.014305;0.006066;0.002572;0.014305;0.006066;0.002572
0.020833;0.008832;0.003744;0.020833;0.008832;0.003744
0.024551;0.010405;0.004410;0.024551;0.010405;0.004410
0.030238;0.012813;0.005429;0.030238;0.012813;0.005429
0.026694;0.011308;0.004790;0.026694;0.011308;0.004790
0.029144;0.012343;0.005227;0.029144;0.012343;0.005227
0.036077;0.015275;0.006467;0.036077;0.015275;0.006467
0.029654;0.012552;0.005313;0.029654;0.012552;0.005313
0.022673;0.009595;0.004060;0.022673;0.009595;0.004060
0.024568;0.010394;0.004397;0.024568;0.010394;0.004397
0.030998;0.013111;0.005545;0.030998;0.013111;0.005545
0.031355;0.013259;0.005606;0.031355;0.013259;0.005606
0.031441;0.013291;0.005619;0.031441;0.013291;0.005619
0.033593;0.014198;0.006000;0.033593;0.014198;0.006000
0.033811;0.014286;0.006036;0.033811;0.014286;0.006036
0.038313;0.016184;0.006836;0.038313;0.016184;0.006836
0.037825;0.015974;0.006746;0.037825;0.015974;0.006746
0.042253;0.017839;0.007532;0.042253;0.017839;0.007532
0.039212;0.016552;0.006987;0.039212;0.016552;0.006987
0.027479;0.011596;0.004894;0.027479;0.011596;0.004894
0.025314;0.010679;0.004505;0.025314;0.010679;0.004505
0.027883;0.011760;0.004960;0.027883;0.011760;0.004960
0.027937;0.011780;0.004967;0.027937;0.011780;0.004967
0.028908;0.012186;0.005137;0.028908;0.012186;0.005137
0.031449;0.013254;0.005586;0.031449;0.013254;0.005586
0.035550;0.014979;0.006311;0.035550;0.014979;0.006311
0.032360;0.013631;0.005742;0.032360;0.013631;0.005742
0.032354;0.013625;0.005738;0.032354;0.013625;0.005738
0.045793;0.019280;0.008117;0.045793;0.019280;0.008117
0.042197;0.017762;0.007476;0.042197;0.017762;0.007476
0.028892;0.012158;0.005116;0.028892;0.012158;0.005116
0.028244;0.011882;0.004999;0.028244;0.011882;0.004999
0.025005;0.010517;0.004423;0.025005;0.010517;0.004423
0.024338;0.010233;0.004303;0.024338;0.010233;0.004303
0.029936;0.012584;0.005290;0.029936;0.012584;0.005290
0.026144;0.010988;0.004618;0.026144;0.010988;0.004618
0.021850;0.009181;0.003857;0.021850;0.009181;0.003857
0.016016;0.006728;0.002826;0.016016;0.006728;0.002826
0.018580;0.007802;0.003277;0.018580;0.007802;0.003277
0.008558;0.003593;0.001509;0.008558;0.003593;0.001509
0.012180;0.005112;0.002146;0.012180;0.005112;0.002146
0.013022;0.005464;0.002293;0.013022;0.005464;0.002293
0.008903;0.003735;0.001567;0.008903;0.003735;0.001567
0.010166;0.004264;0.001788;0.010166;0.004264;0.001788
0.003954;0.001658;0.000695;0.003954;0.001658;0.000695
0.006913;0.002898;0.001215;0.006913;0.002898;0.001215
0.010396;0.004357;0.001826;0.010396;0.004357;0.001826
0.016313;0.006835;0.002864;0.016313;0.006835;0.002864
0.014106;0.005909;0.002475;0.014106;0.005909;0.002475
0.009771;0.004092;0.001713;0.009771;0.004092;0.001713
0.011921;0.004991;0.002089;0.011921;0.004991;0.002089
0.016115;0.006745;0.002823;0.016115;0.006745;0.002823
0.020810;0.008708;0.003644;0.020810;0.008708;0.003644
0.019506;0.008160;0.003414;0.019506;0.008160;0.003414
0.016594;0.006940;0.002903;0.016594;0.006940;0.002903
0.016088;0.006727;0.002813;0.016088;0.006727;0.002813
0.005382;0.002250;0.000940;0.005382;0.002250;0.000940
0.010271;0.004292;0.001794;0.010271;0.004292;0.001794
0.010417;0.004352;0.001819;0.010417;0.004352;0.001819
0.006464;0.002700;0.001128;0.006464;0.002700;0.001128
0.003589;0.001499;0.000626;0.003589;0.001499;0.000626
0.010604;0.004427;0.001848;0.010604;0.004427;0.001848
0.002982;0.001245;0.000519;0.002982;0.001245;0.000519
0.006008;0.002507;0.001046;0.006008;0.002507;0.001046
0.008721;0.003638;0.001518;0.008721;0.003638;0.001518
0.011185;0.004665;0.001946;0.011185;0.004665;0.001946
0.004690;0.001955;0.000815;0.004690;0.001955;0.000815
0.019369;0.008074;0.003366;0.019369;0.008074;0.003366
0.020826;0.008679;0.003617;0.020826;0.008679;0.003617
0.020833;0.008680;0.003617;0.020833;0.008680;0.003617
0.024601;0.010247;0.004269;0.024601;0.010247;0.004269
0.022853;0.009517;0.003963;0.022853;0.009517;0.003963
0.027991;0.011653;0.004852;0.027991;0.011653;0.004852
0.024790;0.010318;0.004295;0.024790;0.010318;0.004295
0.026580;0.011060;0.004602;0.026580;0.011060;0.004602
0.036613;0.015231;0.006336;0.036613;0.015231;0.006336
0.032614;0.013565;0.005642;0.032614;0.013565;0.005642
0.018463;0.007677;0.003193;0.018463;0.007677;0.003193
0.018641;0.007749;0.003221;0.018641;0.007749;0.003221
0.021014;0.008734;0.003630;0.021014;0.008734;0.003630
0.028036;0.011648;0.004840;0.028036;0.011648;0.004840
0.028600;0.011881;0.004935;0.028600;0.011881;0.004935
0.024904;0.010342;0.004295;0.024904;0.010342;0.004295
0.032504;0.013495;0.005603;0.032504;0.013495;0.005603
0.022003;0.009133;0.003791;0.022003;0.009133;0.003791
0.011777;0.004887;0.002028;0.011777;0.004887;0.002028
0.017074;0.007084;0.002939;0.017074;0.007084;0.002939
0.014104;0.005850;0.002426;0.014104;0.005850;0.002426
0.011739;0.004867;0.002018;0.011739;0.004867;0.002018
0.032948;0.013659;0.005662;0.032948;0.013659;0.005662
0.027968;0.011592;0.004804;0.027968;0.011592;0.004804
0.016406;0.006798;0.002816;0.016406;0.006798;0.002816
0.035352;0.014644;0.006066;0.035352;0.014644;0.006066
0.036454;0.015097;0.006252;0.036454;0.015097;0.006252
0.045203;0.018716;0.007749;0.045203;0.018716;0.007749
0.036396;0.015065;0.006236;0.036396;0.015065;0.006236
0.052681;0.021801;0.009022;0.052681;0.021801;0.009022
0.040201;0.016632;0.006881;0.040201;0.016632;0.006881
0.050400;0.020846;0.008622;0.050400;0.020846;0.008622
0.051033;0.021103;0.008726;0.051033;0.021103;0.008726
0.041227;0.017044;0.007046;0.041227;0.017044;0.007046
0.046828;0.019354;0.007999;0.046828;0.019354;0.007999
0.041686;0.017225;0.007117;0.041686;0.017225;0.007117
0.034090;0.014083;0.005818;0.034090;0.014083;0.005818
0.034828;0.014384;0.005940;0.034828;0.014384;0.005940
0.034078;0.014071;0.005810;0.034078;0.014071;0.005810
0.032448;0.013394;0.005529;0.032448;0.013394;0.005529
0.033447;0.013803;0.005696;0.033447;0.013803;0.005696
0.030362;0.012527;0.005168;0.030362;0.012527;0.005168
0.032316;0.013329;0.005498;0.032316;0.013329;0.005498
0.035739;0.014738;0.006078;0.035739;0.014738;0.006078
0.030887;0.012734;0.005250;0.030887;0.012734;0.005250
0.028924;0.011922;0.004914;0.028924;0.011922;0.004914
0.031630;0.013034;0.005371;0.031630;0.013034;0.005371
0.038707;0.015945;0.006569;0.038707;0.015945;0.006569
0.047368;0.019509;0.008035;0.047368;0.019509;0.008035
0.031620;0.013020;0.005361;0.031620;0.013020;0.005361
0.019005;0.007823;0.003220;0.019005;0.007823;0.003220
0.021758;0.008954;0.003685;0.021758;0.008954;0.003685
0.035234;0.014497;0.005965;0.035234;0.014497;0.005965
